Model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AIM/CGE 2.1,TERL_2D_NoTransportPolicy,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,8.490411917358452,7.6494,8.537993448655472,8.0744,8.561315204239085,8.4168,8.5911,8.9034,9.214,9.5887,9.9655,10.1638,10.3663,10.511,10.662,10.6897,10.7109
AIM/CGE 2.1,TERL_Baseline_LowCarbonTransportPolicy,World,Emissions|HFC,Mt CO2-equiv/yr,177.16,296.62,597.15,940.62,1164.7080750540188,1042.968498,1279.1909476759124,1263.606773,1465.0961016064443,1521.9665889999999,1657.881511,1780.3528600000002,1902.8242090000003,2050.6626140000003,2198.501019,2342.3304190000003,2486.159819,2649.2726260000004,2812.385576,2965.1663470000003,3117.9469750000003
AIM/CGE 2.1,TERL_Baseline_LowCarbonTransportPolicy,World,Emissions|HFC|HFC125,kt HFC125/yr,,8.4928,13.3398,18.0546,22.7694,25.0497,27.3301,29.9023,32.4746,35.4452,38.4159,41.9895,45.563,50.0697,54.5764,59.8211,65.0659,70.8152,76.5645,82.0068,87.4492
AIM/CGE 2.1,TERL_Baseline_LowCarbonTransportPolicy,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,141.789,215.1735,288.4575,361.7414,422.8271,483.9128,550.7196,617.5265,683.8472,750.168,809.3062,868.4444,935.8009,1003.1573,1060.1956,1117.2339,1181.6639,1246.094,1307.7405,1369.3871
AIM/CGE 2.1,TERL_Baseline_LowCarbonTransportPolicy,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,7.5463,11.853,16.0423,20.2316,22.2578,24.284,26.5696,28.8551,31.4947,34.1343,37.3096,40.4849,44.4893,48.4936,53.1539,57.8141,62.9226,68.0311,72.8669,77.7027
AIM/CGE 2.1,TERL_Baseline_LowCarbonTransportPolicy,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,5.0738,10.1477,12.1929,14.2382,16.163,18.0878,20.6248,23.1618,26.7516,30.3414,30.3664,30.3914,30.1711,29.9507,29.6137,29.2767,28.6548,28.0329,27.2308,26.4286
AIM/CGE 2.1,TERL_Baseline_LowCarbonTransportPolicy,World,Emissions|HFC|HFC23,kt HFC23/yr,,8.1155,7.9565,8.6182,9.2798,7.6094,5.9391,4.87,3.801,3.1168,2.4326,1.9948,1.5569000000000002,1.2766,0.9964,0.8171,0.6377,0.6377,0.6377,0.6377,0.6377
AIM/CGE 2.1,TERL_Baseline_LowCarbonTransportPolicy,World,Emissions|HFC|HFC245fa,kt HFC245fa/yr,,6.2037,12.6575,23.748,34.8386,43.2527,51.6668,62.5782,73.4897,85.87,98.2504,110.0136,121.7768,137.1686,152.5603,170.9965,189.4326,210.4173,231.402,249.6302,267.8584
AIM/CGE 2.1,TERL_Baseline_LowCarbonTransportPolicy,World,Emissions|HFC|HFC32,kt HFC32/yr,,8.530100000000001,14.2396,34.8324,55.4251,60.7634,66.1018,72.0696,78.0374,84.8325,91.6276,99.748,107.8684,118.015,128.1615,139.7591,151.3567,163.8267,176.2967,187.8338,199.3708
AIM/CGE 2.1,TERL_Baseline_LowCarbonTransportPolicy,World,Emissions|HFC|HFC43-10,kt HFC4310mee/yr,,0.2369,0.4738,0.503,0.5323,0.5666,0.6008,0.648,0.6952,0.761,0.8269000000000001,0.8303,0.8336,0.8338,0.8341000000000001,0.8333,0.8326,0.8274,0.8222,0.8113,0.8004
AIM/CGE 2.1,TERL_Baseline_LowCarbonTransportPolicy,World,Emissions|PFC,Mt CO2-equiv/yr,107.3398,104.3541,90.7198,99.4833,120.57707402276378,196.68189400000003,114.10073041486021,152.58428600000002,108.81809723484275,124.36187600000001,113.34782000000003,106.29923800000002,99.25065600000002,94.73906100000002,90.22820500000002,87.34093200000002,84.45365900000002,78.188417,74.18821000000001,74.18821000000001,74.18821000000001
AIM/CGE 2.1,TERL_Baseline_LowCarbonTransportPolicy,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,8.493915362119386,7.7032,8.663268132341846,8.191,8.686602258599255,8.5461,8.7287,9.0572,9.3857,9.7726,10.1595,10.3677,10.5759,10.7243,10.8727,10.8993,10.9258
AIM/CGE 2.1,TERL_Baseline_NoTransportPolicy,World,Emissions|HFC,Mt CO2-equiv/yr,177.16,296.62,597.15,940.62,1164.7080750540188,1042.968498,1279.1909476759124,1263.606773,1465.0961016064443,1521.9665889999999,1657.881511,1780.3528600000002,1902.8242090000003,2050.6626140000003,2198.501019,2342.3304190000003,2486.159819,2649.2726260000004,2812.385576,2965.1663470000003,3117.9469750000003
AIM/CGE 2.1,TERL_Baseline_NoTransportPolicy,World,Emissions|HFC|HFC125,kt HFC125/yr,,8.4928,13.3398,18.0546,22.7694,25.0497,27.3301,29.9023,32.4746,35.4452,38.4159,41.9895,45.563,50.0697,54.5764,59.8211,65.0659,70.8152,76.5645,82.0068,87.4492
AIM/CGE 2.1,TERL_Baseline_NoTransportPolicy,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,141.789,215.1735,288.4575,361.7414,422.8271,483.9128,550.7196,617.5265,683.8472,750.168,809.3062,868.4444,935.8009,1003.1573,1060.1956,1117.2339,1181.6639,1246.094,1307.7405,1369.3871
AIM/CGE 2.1,TERL_Baseline_NoTransportPolicy,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,7.5463,11.853,16.0423,20.2316,22.2578,24.284,26.5696,28.8551,31.4947,34.1343,37.3096,40.4849,44.4893,48.4936,53.1539,57.8141,62.9226,68.0311,72.8669,77.7027
AIM/CGE 2.1,TERL_Baseline_NoTransportPolicy,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,5.0738,10.1477,12.1929,14.2382,16.163,18.0878,20.6248,23.1618,26.7516,30.3414,30.3664,30.3914,30.1711,29.9507,29.6137,29.2767,28.6548,28.0329,27.2308,26.4286
AIM/CGE 2.1,TERL_Baseline_NoTransportPolicy,World,Emissions|HFC|HFC23,kt HFC23/yr,,8.1155,7.9565,8.6182,9.2798,7.6094,5.9391,4.87,3.801,3.1168,2.4326,1.9948,1.5569000000000002,1.2766,0.9964,0.8171,0.6377,0.6377,0.6377,0.6377,0.6377
AIM/CGE 2.1,TERL_Baseline_NoTransportPolicy,World,Emissions|HFC|HFC245fa,kt HFC245fa/yr,,6.2037,12.6575,23.748,34.8386,43.2527,51.6668,62.5782,73.4897,85.87,98.2504,110.0136,121.7768,137.1686,152.5603,170.9965,189.4326,210.4173,231.402,249.6302,267.8584
AIM/CGE 2.1,TERL_Baseline_NoTransportPolicy,World,Emissions|HFC|HFC32,kt HFC32/yr,,8.530100000000001,14.2396,34.8324,55.4251,60.7634,66.1018,72.0696,78.0374,84.8325,91.6276,99.748,107.8684,118.015,128.1615,139.7591,151.3567,163.8267,176.2967,187.8338,199.3708
AIM/CGE 2.1,TERL_Baseline_NoTransportPolicy,World,Emissions|HFC|HFC43-10,kt HFC4310mee/yr,,0.2369,0.4738,0.503,0.5323,0.5666,0.6008,0.648,0.6952,0.761,0.8269000000000001,0.8303,0.8336,0.8338,0.8341000000000001,0.8333,0.8326,0.8274,0.8222,0.8113,0.8004
AIM/CGE 2.1,TERL_Baseline_NoTransportPolicy,World,Emissions|PFC,Mt CO2-equiv/yr,107.3398,104.3541,90.7198,99.4833,120.57707402276378,196.68189400000003,114.10073041486021,152.58428600000002,108.81809723484275,124.36187600000001,113.34782000000003,106.29923800000002,99.25065600000002,94.73906100000002,90.22820500000002,87.34093200000002,84.45365900000002,78.188417,74.18821000000001,74.18821000000001,74.18821000000001
AIM/CGE 2.1,TERL_Baseline_NoTransportPolicy,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,8.493915362119386,7.7032,8.663268132341846,8.191,8.686602258599255,8.5461,8.7287,9.0572,9.3857,9.7726,10.1595,10.3677,10.5759,10.7243,10.8727,10.8993,10.9258
C-ROADS-5.005,Ratchet-1.5-allCDR,World,Emissions|HFC,Mt CO2-equiv/yr,177.16,296.62,597.15,940.62,884.5542623340818,549.1486,371.8640996553343,196.8109,109.44121939641768,58.32741200000001,31.755295,17.447716,9.764683500000002,5.6308538,3.3887711000000005,2.1530366000000005,1.4536236000000002,1.0419995299999998,0.78695331,0.61907989,0.5014681099999999
C-ROADS-5.005,Ratchet-1.5-allCDR,World,Emissions|HFC|HFC125,kt HFC125/yr,,16.3665,27.6269,32.7919,27.6223,16.7617,10.0307,5.48992,2.98803,1.62393,0.885559,0.4876339999999999,0.273451,0.157862,0.0949805,0.0602433,0.0405626,0.0289885,0.021835,0.0171446,0.0138725
C-ROADS-5.005,Ratchet-1.5-allCDR,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,88.2761,101.254,118.819,97.9818,56.9347,32.1016,17.0942,9.03574,4.75851,2.50609,1.32586,0.708928,0.386298,0.216889,0.1271189999999999,0.0787694999999999,0.0520368,0.0366726999999999,0.0273706,0.0213746
C-ROADS-5.005,Ratchet-1.5-allCDR,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,15.2379,21.9764,25.6359,20.9405,12.0462,6.74967,3.60744,1.92251,1.02806,0.555878,0.306922,0.175198,0.104817,0.0665183999999999,0.0450521,0.0324915999999999,0.0247174,0.0195824,0.01596,0.0132512
C-ROADS-5.005,Ratchet-1.5-allCDR,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,3.14017,5.36636,6.26637,5.11945,2.96501,1.66966,0.915394,0.5086,0.290317,0.1728249999999999,0.108779,0.0730021,0.052229,0.0395069,0.0311984999999999,0.0253951,0.0210858,0.0177255999999999,0.0150111999999999,0.0127666999999999
C-ROADS-5.005,Ratchet-1.5-allCDR,World,Emissions|HFC|HFC23,kt HFC23/yr,,19.3933,21.5881,31.3114,33.214,24.2683,17.0688,9.5021,5.22713,2.85605,1.5585,0.854915,0.475338,0.2706969999999999,0.1598419999999999,0.0990752999999999,0.0650533,0.0453718,0.0334586,0.0258312999999999,0.0206383
C-ROADS-5.005,Ratchet-1.5-allCDR,World,Emissions|HFC|HFC245fa,kt HFC245fa/yr,,1.40056,2.90981,3.38167,2.76302,1.61518,0.927719,0.5226339999999999,0.302641,0.18306,0.11726,0.0801086999999999,0.0582554999999999,0.0446626,0.0356324,0.0292178,0.0243839,0.0205702,0.0174629,0.0148775,0.0126987
C-ROADS-5.005,Ratchet-1.5-allCDR,World,Emissions|HFC|HFC32,kt HFC32/yr,,1.10749,1.55814,1.81622,1.49016,0.890921,0.534917,0.316171,0.1951429999999999,0.127472,0.0886584,0.0654481,0.0507619,0.0408406,0.0336862999999999,0.0282282,0.0238811999999999,0.0203151,0.0173334999999999,0.0148119,0.0126655
C-ROADS-5.005,Ratchet-1.5-allCDR,World,Emissions|HFC|HFC43-10,kt HFC4310mee/yr,,0.192072,0.2655889999999999,0.280205,0.221523,0.125448,0.0722477,0.0427928,0.0265181,0.017387,0.0120965,0.00888129,0.00680916,0.00538797,0.00435558,0.00356953,0.00295002,0.00245019,0.00204084,0.00170249,0.00142129
C-ROADS-5.005,Ratchet-1.5-allCDR,World,Emissions|PFC,Mt CO2-equiv/yr,107.3398,104.3541,90.7198,99.4833,95.13207429221328,55.081882300000004,67.20642767091448,42.08989280000001,38.29215152240896,27.360736000000006,21.976825400000003,17.608448600000003,14.076841500000002,11.231765400000002,8.947073000000003,7.117338560000001,5.65541181,4.4896097500000005,3.5614405300000005,2.8234234000000007,2.2372338200000006
C-ROADS-5.005,Ratchet-1.5-allCDR,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,8.117400711829022,2.36709,3.935867252748832,2.00657,2.1499698851687805,1.4624700000000002,1.24527,1.05888,0.899353,0.7631129999999999,0.64697,0.548107,0.464057,0.39268,0.332123,0.280788,0.2373009999999999
C-ROADS-5.005,Ratchet-1.5-limCDR,World,Emissions|HFC,Mt CO2-equiv/yr,177.16,296.62,597.15,940.62,882.6506634773002,545.41201,297.9117826947401,148.55841,77.91293773048444,39.198302000000005,20.160855,10.471475299999998,5.5428945,3.0243499000000007,1.7225923,1.03588914,0.66196416,0.44913011,0.32107503999999987,0.23913031999999987,0.18343039
C-ROADS-5.005,Ratchet-1.5-limCDR,World,Emissions|HFC|HFC125,kt HFC125/yr,,16.3665,27.6269,32.7919,27.5327,16.7201,8.63844,4.4251000000000005,2.25678,1.1505,0.5890839999999999,0.30482,0.1607289999999999,0.0872884,0.0494246999999999,0.0295139,0.0187198999999999,0.0126127,0.00896491,0.00664874,0.00508582
C-ROADS-5.005,Ratchet-1.5-limCDR,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,88.2761,101.254,118.819,97.8517,56.7637,28.4627,14.1132,6.95047,3.4123900000000003,1.67649,0.8279869999999999,0.413637,0.210833,0.110913,0.0610565,0.0356432999999999,0.0222554999999999,0.014865,0.0105331,0.00781542
C-ROADS-5.005,Ratchet-1.5-limCDR,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,15.2379,21.9764,25.6359,20.9145,12.0122,6.02409,2.9954,1.4857200000000002,0.739779,0.372676,0.191876,0.102269,0.0572462,0.034082,0.0217202999999999,0.0147792999999999,0.0106283,0.00796899,0.00615041,0.00483711
C-ROADS-5.005,Ratchet-1.5-limCDR,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,3.14017,5.36636,6.26637,5.11499,2.95916,1.50374,0.765054,0.3944149999999999,0.208957,0.11557,0.0677272999999999,0.0424545999999999,0.0284745,0.0202585999999999,0.0150844999999999,0.0115958,0.00910154,0.00723701,0.0057995,0.00466889
C-ROADS-5.005,Ratchet-1.5-limCDR,World,Emissions|HFC|HFC23,kt HFC23/yr,,19.3933,21.5881,31.3114,33.132,24.0383,12.9338,6.84135,3.57676,1.85774,0.963804,0.502697,0.2657529999999999,0.143866,0.0807159,0.0475009,0.0295853,0.0195566,0.0136607,0.00998822,0.00755854
C-ROADS-5.005,Ratchet-1.5-limCDR,World,Emissions|HFC|HFC245fa,kt HFC245fa/yr,,1.40056,2.90981,3.38167,2.76044,1.61169,0.83194,0.434426,0.233173,0.1308369999999999,0.0779026999999999,0.0496307999999999,0.033784,0.0243286,0.0182793,0.0141406999999999,0.0111462,0.00888754,0.00713519,0.00575108,0.00464587
C-ROADS-5.005,Ratchet-1.5-limCDR,World,Emissions|HFC|HFC32,kt HFC32/yr,,1.10749,1.55814,1.81622,1.48826,0.8884019999999999,0.4740169999999999,0.25962,0.148586,0.0901743,0.0584479,0.0403549,0.0293724,0.0222343999999999,0.0172865,0.0136704999999999,0.0109237,0.00878228,0.00708542,0.00572755,0.00463475
C-ROADS-5.005,Ratchet-1.5-limCDR,World,Emissions|HFC|HFC43-10,kt HFC4310mee/yr,,0.192072,0.2655889999999999,0.280205,0.221523,0.125448,0.0670273,0.0368321,0.0211751,0.0128805999999999,0.00831379,0.00566296,0.00402799,0.00295698,0.00221767,0.00168612,0.0012928,0.000996172,0.000769788,0.000595764,0.000461427
C-ROADS-5.005,Ratchet-1.5-limCDR,World,Emissions|PFC,Mt CO2-equiv/yr,107.3398,104.3541,90.7198,99.4833,94.8841825835873,53.812575900000006,52.90698880148179,31.239673100000008,26.826152754627238,18.110303500000004,13.755524300000001,10.428989700000002,7.893702400000001,5.965983950000001,4.5033994900000005,3.3958380200000007,2.5584992900000003,1.9263217400000003,1.5731240799999995,1.4050607000000002,1.3153387099999996
C-ROADS-5.005,Ratchet-1.5-limCDR,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,8.095546448554952,2.36159,3.202631658972493,1.5352800000000002,1.5484387188645163,0.992394,0.796809,0.6393519999999999,0.512741,0.411033,0.32939,0.263893,0.2113749999999999,0.169281,0.135553,0.109372,0.089449
C-ROADS-5.005,Ratchet-1.5-limCDR-noOS,World,Emissions|HFC,Mt CO2-equiv/yr,177.16,296.62,597.15,940.62,881.5348664018275,462.63217,208.27833303752524,85.551609,36.94134838735467,15.296567000000001,6.474182,2.7671787000000005,1.2056315699999998,0.54167828,0.25418965,0.12599443999999985,0.06637359300000001,0.037112933,0.02185025699999986,0.013391134899999999,0.0084455085
C-ROADS-5.005,Ratchet-1.5-limCDR-noOS,World,Emissions|HFC|HFC125,kt HFC125/yr,,16.3665,27.6269,32.7919,27.5323,14.5861,6.24755,2.65001,1.11779,0.4708,0.198955,0.0848826,0.0368666999999999,0.0164752,0.00766901,0.00376168,0.00195868,0.00108304,0.000631717,0.000384478,0.000241357
C-ROADS-5.005,Ratchet-1.5-limCDR-noOS,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,88.2761,101.254,118.819,97.8397,50.0665,20.9447,8.65798,3.55168,1.45106,0.592533,0.242839,0.10044,0.0422468,0.0182582999999999,0.00821125,0.00389356,0.0019659,0.00105985,0.000606731,0.000364671
C-ROADS-5.005,Ratchet-1.5-limCDR-noOS,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,15.2379,21.9764,25.6359,20.9134,10.6364,4.45372,1.84748,0.763636,0.316414,0.132378,0.056442,0.024817,0.0114063999999999,0.00554995,0.00288052,0.00159397,0.0009326779999999,0.000569943,0.000359173,0.000231017
C-ROADS-5.005,Ratchet-1.5-limCDR-noOS,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,3.14017,5.36636,6.26637,5.11462,2.62193,1.11348,0.472748,0.202932,0.0892245,0.0407735,0.0196428999999999,0.0100763,0.00551476,0.00319926,0.00194396,0.00122125,0.000784493,0.000511072,0.0003358,0.000221743
C-ROADS-5.005,Ratchet-1.5-limCDR-noOS,World,Emissions|HFC|HFC23,kt HFC23/yr,,19.3933,21.5881,31.3114,33.0576,19.8721,8.76329,3.79909,1.62805,0.693288,0.295035,0.126326,0.0548909,0.0244657,0.0113248999999999,0.00550973,0.00284091,0.00155502,0.000898628,0.000542691,0.000338593
C-ROADS-5.005,Ratchet-1.5-limCDR-noOS,World,Emissions|HFC|HFC245fa,kt HFC245fa/yr,,1.40056,2.90981,3.38167,2.76037,1.42728,0.615086,0.267581,0.119276,0.0553506,0.0271287999999999,0.0141687999999999,0.0078869,0.00464127,0.00285145,0.00180569,0.00116636,0.000762725,0.000502448,0.000332386,0.000220392
C-ROADS-5.005,Ratchet-1.5-limCDR-noOS,World,Emissions|HFC|HFC32,kt HFC32/yr,,1.10749,1.55814,1.81622,1.48818,0.785816,0.349276,0.158903,0.075263,0.0376484,0.0200445,0.0113443,0.00676397,0.00419578,0.002675,0.0017358999999999,0.00113878,0.000751838,0.000498153,0.000330692,0.000219725
C-ROADS-5.005,Ratchet-1.5-limCDR-noOS,World,Emissions|HFC|HFC43-10,kt HFC4310mee/yr,,0.192072,0.2655889999999999,0.280205,0.2214529999999999,0.113866,0.0510730999999999,0.0235601,0.0113708,0.0058065999999999,0.00314632,0.00179913,0.00107429,0.000662052,0.000416819,0.000266039,0.000171234,0.000110763,7.185120000000001e-05,4.66808e-05,3.0350600000000004e-05
C-ROADS-5.005,Ratchet-1.5-limCDR-noOS,World,Emissions|PFC,Mt CO2-equiv/yr,107.3398,104.3541,90.7198,99.4833,94.72026403869089,45.63450630000001,36.936257575297105,17.940111800000007,12.664020982967557,7.024512770000001,4.38201874,2.7278337500000003,1.7964942199999996,1.45916289,1.3716505100000003,1.3383807300000001,1.3375826100000001,1.3282712099999994,1.3213615600000002,1.2863329600000002,1.2522281100000001
C-ROADS-5.005,Ratchet-1.5-limCDR-noOS,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,8.05410225697712,1.99156,2.230305172975251,0.882172,0.733606978225485,0.3874309999999999,0.2562,0.169231,0.111679,0.0788797,0.0676244,0.0617266999999999,0.0596574,0.0579893999999999,0.0569584999999999,0.0550005,0.0531504
C-ROADS-5.005,Ratchet-1.5-noCDR,World,Emissions|HFC,Mt CO2-equiv/yr,177.16,296.62,597.15,940.62,882.6506634773002,545.41201,245.81134569901752,101.06239000000001,43.67280133953411,18.09522,7.662111600000001,3.2757295999999996,1.4272243700000002,0.6410832999999999,0.30068895999999995,0.14894307999999998,0.07840704300000001,0.043814056000000004,0.025784329999999998,0.01579863999999986,0.0099634249
C-ROADS-5.005,Ratchet-1.5-noCDR,World,Emissions|HFC|HFC125,kt HFC125/yr,,16.3665,27.6269,32.7919,27.5327,16.7201,7.17055,3.0454,1.28621,0.542415,0.229505,0.0980393,0.0426362999999999,0.0190796999999999,0.0088942,0.00436916,0.00227834,0.00126149,0.000736676,0.000448801,0.000281966
C-ROADS-5.005,Ratchet-1.5-noCDR,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,88.2761,101.254,118.819,97.8517,56.7637,23.7635,9.83086,4.03621,1.65054,0.6746949999999999,0.27686,0.1146949999999999,0.0483448,0.0209524,0.00945692,0.00450367,0.00228464,0.00123729,0.000711078,0.000428696
C-ROADS-5.005,Ratchet-1.5-noCDR,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,15.2379,21.9764,25.6359,20.9145,12.0122,5.03331,2.08962,0.864572,0.35867,0.150288,0.0642069,0.028305,0.013052,0.00637464,0.00332159,0.00184479,0.00108278,0.000663256,0.000418728,0.00026968
C-ROADS-5.005,Ratchet-1.5-noCDR,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,3.14017,5.36636,6.26637,5.11499,2.95916,1.25781,0.534704,0.229934,0.1013429999999999,0.0464596,0.0224691999999999,0.0115748999999999,0.00636104,0.00370338,0.00225668,0.00142075,0.000914089,0.000596204,0.000392093,0.000259105
C-ROADS-5.005,Ratchet-1.5-noCDR,World,Emissions|HFC|HFC23,kt HFC23/yr,,19.3933,21.5881,31.3114,33.132,24.0383,10.6012,4.5958,1.96924,0.838374,0.356624,0.152591,0.0662342,0.0294778,0.0136184,0.00661025,0.00340005,0.00185687,0.0010711,0.000645998,0.000402714
C-ROADS-5.005,Ratchet-1.5-noCDR,World,Emissions|HFC|HFC245fa,kt HFC245fa/yr,,1.40056,2.90981,3.38167,2.76044,1.61169,0.695522,0.30316,0.135491,0.0630883,0.0310451,0.0162829,0.00909995,0.00537328,0.00330995,0.00210023,0.00135862,0.000889444,0.000586437,0.000388225,0.000257574
C-ROADS-5.005,Ratchet-1.5-noCDR,World,Emissions|HFC|HFC32,kt HFC32/yr,,1.10749,1.55814,1.81622,1.48826,0.8884019999999999,0.395696,0.180527,0.0858075,0.0430978,0.0230422,0.0130911999999999,0.00783058,0.00486953,0.00311037,0.00202126,0.00132741,0.000877118,0.000581573,0.000386307,0.000256818
C-ROADS-5.005,Ratchet-1.5-noCDR,World,Emissions|HFC|HFC43-10,kt HFC4310mee/yr,,0.192072,0.2655889999999999,0.280205,0.221523,0.125448,0.0562665,0.0259551,0.0125262999999999,0.00639633,0.0034657,0.00198168,0.00118325,0.000729183,0.000459074,0.000293005,0.000188588,0.000121988,7.913180000000001e-05,5.1410600000000005e-05,3.342570000000001e-05
C-ROADS-5.005,Ratchet-1.5-noCDR,World,Emissions|PFC,Mt CO2-equiv/yr,107.3398,104.3541,90.7198,99.4833,94.8841825835873,53.812575900000006,43.59404440788902,21.190529400000006,14.968781184484678,8.307764100000002,5.1850752600000005,3.2290752800000004,2.00696142,1.5498825300000003,1.3998803100000001,1.3467092599999995,1.3388315200000003,1.32875895,1.3215241399999995,1.2864364199999996,1.2522650600000003
C-ROADS-5.005,Ratchet-1.5-noCDR,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,8.095546448554952,2.36159,2.6465676420868136,1.04752,0.8716522121134698,0.460597,0.304741,0.2013889999999999,0.132958,0.087707,0.0714886,0.0635493999999999,0.0601748,0.058323,0.0570291999999999,0.0550366,0.0531743
C-ROADS-5.005,Ratchet-1.5-noCDR-noOS,World,Emissions|HFC,Mt CO2-equiv/yr,177.16,296.62,597.15,940.62,881.5348664018275,438.56384,172.86121757186936,62.21186400000001,23.551629466058987,8.554217100000002,3.1768450999999995,1.19166333,0.4556509100000001,0.17962945000000002,0.07393957999999987,0.032138391999999995,0.014845116000000002,0.0072799441,0.0037609858,0.0020239219,0.00112157617
C-ROADS-5.005,Ratchet-1.5-noCDR-noOS,World,Emissions|HFC|HFC125,kt HFC125/yr,,16.3665,27.6269,32.7919,27.5323,13.7935,5.14207,1.90055,0.6993579999999999,0.257252,0.0950415,0.0354846,0.0135,0.00528943,0.00216062,0.000930728,0.000425868,0.000207016,0.00010618,5.683530000000001e-05,3.138320000000001e-05
C-ROADS-5.005,Ratchet-1.5-noCDR-noOS,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,88.2761,101.254,118.819,97.8397,47.2435,17.1018,6.12148,2.1761,0.771115,0.2734,0.0974234,0.0351039,0.0128989,0.00488875,0.00193746,0.000813796,0.000365534,0.000175687,8.9642e-05,4.79328e-05
C-ROADS-5.005,Ratchet-1.5-noCDR-noOS,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,15.2379,21.9764,25.6359,20.9134,10.0337,3.63283,1.30396,0.4668009999999999,0.16772,0.0609479999999999,0.0226254,0.00868998,0.00350319,0.00150141,0.000688756,0.000337461,0.000174845,9.451330000000002e-05,5.261720000000001e-05,2.9862000000000003e-05
C-ROADS-5.005,Ratchet-1.5-noCDR-noOS,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,3.14017,5.36636,6.26637,5.11462,2.47225,0.90689,0.3329519999999999,0.123805,0.0472784,0.0188345,0.00794517,0.00358398,0.00173011,0.000886417,0.000475627,0.000263643,0.000149288,8.566700000000002e-05,4.955550000000001e-05,2.8802300000000004e-05
C-ROADS-5.005,Ratchet-1.5-noCDR-noOS,World,Emissions|HFC|HFC23,kt HFC23/yr,,19.3933,21.5881,31.3114,33.0576,18.8936,7.34447,2.80692,1.06039,0.39801,0.1492419999999999,0.0562709999999999,0.0215102,0.00842261,0.00341908,0.00145619,0.000656434,0.000314009,0.000158675,8.38947e-05,4.589190000000001e-05
